rapport,code,impot,forme,libelle,annee,montant_MDT,valorise,libelle_fr,forme_fr
LF2025,111001601,irpp,,املؤسســات الناشــئة مــن أســاس الرضيبــة عــى دخــل طرح,2021,0.693,True,Déduction des revenus réinvestis dans la souscription au capital initial des Entreprises Innovantes (Startups) de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111001603,irpp,,االنطــاق أو يف غريهــا مــن مؤسســات االســتمثار والــي طرح,2023,0.132,True,"Déduction des revenus réinvestis dans la souscription au capital des sociétés d’investissement à capital risque, ou placés auprès d'elles sous forme de fonds à capital risque, de fonds collectifs de placement à risque, de fonds d’amorçage ou de tout autre organisme d’investissement , qui s’engagent à employer 65% au moins du capital libéré ou de tout montant mis à leur disposition ou des parts libérées, dans la participation au capital des Startups de l'assiette soumises à l'impôt sur le revenu des personnes physiques",Déduction
LF2025,111001603,irpp,,االنطــاق أو يف غريهــا مــن مؤسســات االســتمثار والــي طرح,2022,0.165,True,"Déduction des revenus réinvestis dans la souscription au capital des sociétés d’investissement à capital risque, ou placés auprès d'elles sous forme de fonds à capital risque, de fonds collectifs de placement à risque, de fonds d’amorçage ou de tout autre organisme d’investissement , qui s’engagent à employer 65% au moins du capital libéré ou de tout montant mis à leur disposition ou des parts libérées, dans la participation au capital des Startups de l'assiette soumises à l'impôt sur le revenu des personnes physiques",Déduction
LF2025,111001603,irpp,,االنطــاق أو يف غريهــا مــن مؤسســات االســتمثار والــي طرح,2021,0.048,True,"Déduction des revenus réinvestis dans la souscription au capital des sociétés d’investissement à capital risque, ou placés auprès d'elles sous forme de fonds à capital risque, de fonds collectifs de placement à risque, de fonds d’amorçage ou de tout autre organisme d’investissement , qui s’engagent à employer 65% au moins du capital libéré ou de tout montant mis à leur disposition ou des parts libérées, dans la participation au capital des Startups de l'assiette soumises à l'impôt sur le revenu des personnes physiques",Déduction
LF2025,111001701,irpp,,طرح,2023,0.0,True,"Déductibles dans la limite de 25% du revenu imposable, les revenus réinvestis dans la souscription, dans le cadre d'une restructuration financière, au capital des hôtels touristiques",Déduction
LF2025,111001701,irpp,,طرح,2022,0.0,True,"Déductibles dans la limite de 25% du revenu imposable, les revenus réinvestis dans la souscription, dans le cadre d'une restructuration financière, au capital des hôtels touristiques",Déduction
LF2025,111001701,irpp,,طرح,2021,0.0,True,"Déductibles dans la limite de 25% du revenu imposable, les revenus réinvestis dans la souscription, dans le cadre d'une restructuration financière, au capital des hôtels touristiques",Déduction
LF2025,111101201,irpp,,غير مقيّم غير مقيّم غير مقيّم طرح,2023,,False,"Déduction des mécénats accordés aux affaires, organisations à but générale, ou à but lucratifs de l'assiette soumises à l'impôt sur le revenu des personnes physiques",Déduction
LF2025,111101201,irpp,,غير مقيّم غير مقيّم غير مقيّم طرح,2022,,False,"Déduction des mécénats accordés aux affaires, organisations à but générale, ou à but lucratifs de l'assiette soumises à l'impôt sur le revenu des personnes physiques",Déduction
LF2025,111101201,irpp,,غير مقيّم غير مقيّم غير مقيّم طرح,2021,,False,"Déduction des mécénats accordés aux affaires, organisations à but générale, ou à but lucratifs de l'assiette soumises à l'impôt sur le revenu des personnes physiques",Déduction
LF2025,111101203,irpp,,املنزتهــات العائليــة و احلرضيــة مــن أســاس الرضيبــة عــى غير مقيّم غير مقيّم غير مقيّم طرح,2023,,False,"Déduction des mécénats accordés aux entreprises, projets et œuvres à caractère culturel et à la création et à l’entretien des espaces verts et des parcs familiaux et ruraux de l'assiette soumises à l'impôt sur le revenu des personnes physiques",Déduction
LF2025,111101203,irpp,,املنزتهــات العائليــة و احلرضيــة مــن أســاس الرضيبــة عــى غير مقيّم غير مقيّم غير مقيّم طرح,2022,,False,"Déduction des mécénats accordés aux entreprises, projets et œuvres à caractère culturel et à la création et à l’entretien des espaces verts et des parcs familiaux et ruraux de l'assiette soumises à l'impôt sur le revenu des personnes physiques",Déduction
LF2025,111101203,irpp,,املنزتهــات العائليــة و احلرضيــة مــن أســاس الرضيبــة عــى غير مقيّم غير مقيّم غير مقيّم طرح,2021,,False,"Déduction des mécénats accordés aux entreprises, projets et œuvres à caractère culturel et à la création et à l’entretien des espaces verts et des parcs familiaux et ruraux de l'assiette soumises à l'impôt sur le revenu des personnes physiques",Déduction
LF2025,111101205,irpp,,طرح,2023,0.011,True,"Déduction suppléméntaire de 30% au titre des amortissements des machines, du matériel et des équipements destinés à l'exploitation, acquis ou fabriqués dans le cadre d'opérations d'extension de l'assiette soumises à l'impôt sur le revenu des personnes physiques, par les",Déduction
LF2025,111101205,irpp,,طرح,2022,0.0,True,"Déduction suppléméntaire de 30% au titre des amortissements des machines, du matériel et des équipements destinés à l'exploitation, acquis ou fabriqués dans le cadre d'opérations d'extension de l'assiette soumises à l'impôt sur le revenu des personnes physiques, par les",Déduction
LF2025,111101205,irpp,,طرح,2021,0.0,True,"Déduction suppléméntaire de 30% au titre des amortissements des machines, du matériel et des équipements destinés à l'exploitation, acquis ou fabriqués dans le cadre d'opérations d'extension de l'assiette soumises à l'impôt sur le revenu des personnes physiques, par les",Déduction
LF2025,111103701,irpp,,املنشــا األجنــي بالنســبة لملتقاعديــن باخلــارج و الــي مت غير مقيّم غير مقيّم غير مقيّم طرح,2023,,False,Déduction de 80% des pensions et rentes viagères en cas de les transférer en compte bancaire ou postal en Tunisie de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103701,irpp,,املنشــا األجنــي بالنســبة لملتقاعديــن باخلــارج و الــي مت غير مقيّم غير مقيّم غير مقيّم طرح,2022,,False,Déduction de 80% des pensions et rentes viagères en cas de les transférer en compte bancaire ou postal en Tunisie de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103701,irpp,,املنشــا األجنــي بالنســبة لملتقاعديــن باخلــارج و الــي مت غير مقيّم غير مقيّم غير مقيّم طرح,2021,,False,Déduction de 80% des pensions et rentes viagères en cas de les transférer en compte bancaire ou postal en Tunisie de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103801,irpp,,الســكين مــن أســاس الرضيبــة عــى دخــل األخشــاص غير مقيّم غير مقيّم غير مقيّم طرح,2023,,False,Déduction des intérêts de l'épargne logement servis aux titulaires de contrats d'épargne logement de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103801,irpp,,الســكين مــن أســاس الرضيبــة عــى دخــل األخشــاص غير مقيّم غير مقيّم غير مقيّم طرح,2022,,False,Déduction des intérêts de l'épargne logement servis aux titulaires de contrats d'épargne logement de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103801,irpp,,الســكين مــن أســاس الرضيبــة عــى دخــل األخشــاص غير مقيّم غير مقيّم غير مقيّم طرح,2021,,False,Déduction des intérêts de l'épargne logement servis aux titulaires de contrats d'épargne logement de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103802,irpp,,القابــل للتحويــل مــن أســاس الرضيبــة عــى دخــل األخشــاص غير مقيّم غير مقيّم غير مقيّم طرح,2023,,False,Déduction des intérêts des dépôts et de titres en devises ou en dinars convertibles de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103802,irpp,,القابــل للتحويــل مــن أســاس الرضيبــة عــى دخــل األخشــاص غير مقيّم غير مقيّم غير مقيّم طرح,2022,,False,Déduction des intérêts des dépôts et de titres en devises ou en dinars convertibles de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103802,irpp,,القابــل للتحويــل مــن أســاس الرضيبــة عــى دخــل األخشــاص غير مقيّم غير مقيّم غير مقيّم طرح,2021,,False,Déduction des intérêts des dépôts et de titres en devises ou en dinars convertibles de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103803,irpp,,و مســتغلني فالحيــن مــن أســاس الرضيبــة عــى دخــل غير مقيّم غير مقيّم غير مقيّم طرح,2023,,False,"Déduction des intérêts des comptes courants ouverts entre industriels, commerçants ou exploitants agricoles de l'assiette soumises à l'impôt sur le revenu des personnes physiques",Déduction
LF2025,111103803,irpp,,و مســتغلني فالحيــن مــن أســاس الرضيبــة عــى دخــل غير مقيّم غير مقيّم غير مقيّم طرح,2022,,False,"Déduction des intérêts des comptes courants ouverts entre industriels, commerçants ou exploitants agricoles de l'assiette soumises à l'impôt sur le revenu des personnes physiques",Déduction
LF2025,111103803,irpp,,و مســتغلني فالحيــن مــن أســاس الرضيبــة عــى دخــل غير مقيّم غير مقيّم غير مقيّم طرح,2021,,False,"Déduction des intérêts des comptes courants ouverts entre industriels, commerçants ou exploitants agricoles de l'assiette soumises à l'impôt sur le revenu des personnes physiques",Déduction
LF2025,111103804,irpp,,غير مقيّم غير مقيّم غير مقيّم طرح,2023,,False,"Déduction de l'indemnité d'expatriation, émoluments, indemnités et autres avantages reçus par les salariés au titre de leur activité à l'étranger de l'assiette soumises à l'impôt sur le revenu des personnes physiques",Déduction
LF2025,111103804,irpp,,غير مقيّم غير مقيّم غير مقيّم طرح,2022,,False,"Déduction de l'indemnité d'expatriation, émoluments, indemnités et autres avantages reçus par les salariés au titre de leur activité à l'étranger de l'assiette soumises à l'impôt sur le revenu des personnes physiques",Déduction
LF2025,111103804,irpp,,غير مقيّم غير مقيّم غير مقيّم طرح,2021,,False,"Déduction de l'indemnité d'expatriation, émoluments, indemnités et autres avantages reçus par les salariés au titre de leur activité à l'étranger de l'assiette soumises à l'impôt sur le revenu des personnes physiques",Déduction
LF2025,111103805,irpp,,البنــوك لفائــدة األبنــاء مــن أســاس الرضيبــة عــى دخــل غير مقيّم غير مقيّم غير مقيّم طرح,2023,,False,Déduction des intérêts des comptes d'épargne pour les études ouverts auprès des banques par les parents au profit de leurs enfants de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103805,irpp,,البنــوك لفائــدة األبنــاء مــن أســاس الرضيبــة عــى دخــل غير مقيّم غير مقيّم غير مقيّم طرح,2022,,False,Déduction des intérêts des comptes d'épargne pour les études ouverts auprès des banques par les parents au profit de leurs enfants de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103805,irpp,,البنــوك لفائــدة األبنــاء مــن أســاس الرضيبــة عــى دخــل غير مقيّم غير مقيّم غير مقيّم طرح,2021,,False,Déduction des intérêts des comptes d'épargne pour les études ouverts auprès des banques par les parents au profit de leurs enfants de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103806,irpp,,امجلــايع عــى احليــاة و عقــود تكويــن األمــوال مــن أســاس غير مقيّم غير مقيّم غير مقيّم طرح,2023,,False,Déduction des cotisations payées par les employeurs dans le cadre des contrats collectifs assurance- vie et des contrats de capitalisation de l'assiette,Déduction
LF2025,111103806,irpp,,امجلــايع عــى احليــاة و عقــود تكويــن األمــوال مــن أســاس غير مقيّم غير مقيّم غير مقيّم طرح,2022,,False,Déduction des cotisations payées par les employeurs dans le cadre des contrats collectifs assurance- vie et des contrats de capitalisation de l'assiette,Déduction
LF2025,111103806,irpp,,امجلــايع عــى احليــاة و عقــود تكويــن األمــوال مــن أســاس غير مقيّم غير مقيّم غير مقيّم طرح,2021,,False,Déduction des cotisations payées par les employeurs dans le cadre des contrats collectifs assurance- vie et des contrats de capitalisation de l'assiette,Déduction
LF2025,111103807,irpp,,غير مقيّم غير مقيّم غير مقيّم طرح,2023,,False,"Déduction des intérêts des ""comptes épargne pour l’investissement"" de l'assiette soumises à l'impôt sur le revenu des personnes physiques",Déduction
LF2025,111103807,irpp,,غير مقيّم غير مقيّم غير مقيّم طرح,2022,,False,"Déduction des intérêts des ""comptes épargne pour l’investissement"" de l'assiette soumises à l'impôt sur le revenu des personnes physiques",Déduction
LF2025,111103807,irpp,,غير مقيّم غير مقيّم غير مقيّم طرح,2021,,False,"Déduction des intérêts des ""comptes épargne pour l’investissement"" de l'assiette soumises à l'impôt sur le revenu des personnes physiques",Déduction
LF2025,111103808,irpp,,غير مقيّم غير مقيّم غير مقيّم طرح,2023,,False,Déduction des sommes payées dans le cadre de l’exécution des contrats d’assurance de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103808,irpp,,غير مقيّم غير مقيّم غير مقيّم طرح,2022,,False,Déduction des sommes payées dans le cadre de l’exécution des contrats d’assurance de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103808,irpp,,غير مقيّم غير مقيّم غير مقيّم طرح,2021,,False,Déduction des sommes payées dans le cadre de l’exécution des contrats d’assurance de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103810,irpp,,للزراعــات الكــرى مــن أســاس الرضيبــة عىل دخــل األخشاص طرح,2023,0.0,True,Déduction des revenus provenant de la location des terres agricoles réservées aux grandes cultures de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103810,irpp,,للزراعــات الكــرى مــن أســاس الرضيبــة عىل دخــل األخشاص طرح,2022,0.0,True,Déduction des revenus provenant de la location des terres agricoles réservées aux grandes cultures de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103810,irpp,,للزراعــات الكــرى مــن أســاس الرضيبــة عىل دخــل األخشاص طرح,2021,0.0,True,Déduction des revenus provenant de la location des terres agricoles réservées aux grandes cultures de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103811,irpp,,غير مقيّم غير مقيّم غير مقيّم طرح,2023,,False,Déduction des sommes provenant des jeux de paris mutuels sur les courses de chevaux et des concours de pronostics sportifs de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103811,irpp,,غير مقيّم غير مقيّم غير مقيّم طرح,2022,,False,Déduction des sommes provenant des jeux de paris mutuels sur les courses de chevaux et des concours de pronostics sportifs de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103811,irpp,,غير مقيّم غير مقيّم غير مقيّم طرح,2021,,False,Déduction des sommes provenant des jeux de paris mutuels sur les courses de chevaux et des concours de pronostics sportifs de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103812,irpp,,غير مقيّم غير مقيّم غير مقيّم اإلعفاء,2023,,False,,
LF2025,111103812,irpp,,غير مقيّم غير مقيّم غير مقيّم اإلعفاء,2022,,False,,
LF2025,111103812,irpp,,غير مقيّم غير مقيّم غير مقيّم اإلعفاء,2021,,False,,
LF2025,111103901,irpp,,و عقــود تكويــن األمــوال مــن أســاس الرضيبــة عــى دخــل طرح,2023,43.771,True,Déduction des primes afférentes aux contrats d'assurance vie individuels ou collectifs et des contrats de capitalisation de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103901,irpp,,و عقــود تكويــن األمــوال مــن أســاس الرضيبــة عــى دخــل طرح,2022,44.304,True,Déduction des primes afférentes aux contrats d'assurance vie individuels ou collectifs et des contrats de capitalisation de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103901,irpp,,و عقــود تكويــن األمــوال مــن أســاس الرضيبــة عــى دخــل طرح,2021,29.453,True,Déduction des primes afférentes aux contrats d'assurance vie individuels ou collectifs et des contrats de capitalisation de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103902,irpp,,و فوائدهــا مــن أســاس الرضيبــة عــى دخــل األخشــاص غير مقيّم غير مقيّم غير مقيّم طرح,2023,,False,Déduction des sommes payées au titre du remboursement des prêts universitaires en principal et en intérêts de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103902,irpp,,و فوائدهــا مــن أســاس الرضيبــة عــى دخــل األخشــاص غير مقيّم غير مقيّم غير مقيّم طرح,2022,,False,Déduction des sommes payées au titre du remboursement des prêts universitaires en principal et en intérêts de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103902,irpp,,و فوائدهــا مــن أســاس الرضيبــة عــى دخــل األخشــاص غير مقيّم غير مقيّم غير مقيّم طرح,2021,,False,Déduction des sommes payées au titre du remboursement des prêts universitaires en principal et en intérêts de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103903,irpp,,باقتنــاء أو ببنــاء املســكن الواحــد مــن أســاس الرضيبــة عــى غير مقيّم غير مقيّم غير مقيّم طرح,2023,,False,Déduction des intérêts payés au titre des prêts relatifs à l’acquisition ou à la construction d’un logement social de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103903,irpp,,باقتنــاء أو ببنــاء املســكن الواحــد مــن أســاس الرضيبــة عــى غير مقيّم غير مقيّم غير مقيّم طرح,2022,,False,Déduction des intérêts payés au titre des prêts relatifs à l’acquisition ou à la construction d’un logement social de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103903,irpp,,باقتنــاء أو ببنــاء املســكن الواحــد مــن أســاس الرضيبــة عــى غير مقيّم غير مقيّم غير مقيّم طرح,2021,,False,Déduction des intérêts payés au titre des prêts relatifs à l’acquisition ou à la construction d’un logement social de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103904,irpp,,اخلاصــة لالدخــار مــن أســاس الرضيبــة عــى دخــل األخشاص غير مقيّم غير مقيّم غير مقيّم طرح,2023,,False,Déduction des intérêts perçus par le contribuable au cours de l'année au titre des comptes spéciaux d'épargne de l'assiette,Déduction
LF2025,111103904,irpp,,اخلاصــة لالدخــار مــن أســاس الرضيبــة عــى دخــل األخشاص غير مقيّم غير مقيّم غير مقيّم طرح,2022,,False,Déduction des intérêts perçus par le contribuable au cours de l'année au titre des comptes spéciaux d'épargne de l'assiette,Déduction
LF2025,111103904,irpp,,اخلاصــة لالدخــار مــن أســاس الرضيبــة عــى دخــل األخشاص غير مقيّم غير مقيّم غير مقيّم طرح,2021,,False,Déduction des intérêts perçus par le contribuable au cours de l'année au titre des comptes spéciaux d'épargne de l'assiette,Déduction
LF2025,111103905,irpp,,طرح,2023,0.102,True,Déduction des revenus réalisés par les contribuables au titre de la location d'immeubles au profit des étudiants de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans),Déduction
LF2025,111103905,irpp,,طرح,2022,0.126,True,Déduction des revenus réalisés par les contribuables au titre de la location d'immeubles au profit des étudiants de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans),Déduction
LF2025,111103905,irpp,,طرح,2021,0.103,True,Déduction des revenus réalisés par les contribuables au titre de la location d'immeubles au profit des étudiants de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans),Déduction
LF2025,111103906,irpp,,و املتكونــن مبراكــز التكويــن املهــي مــن أســاس الرضيبــة طرح,2023,0.0,True,Déduction des revenus réalisés par les contribuables au titre de la restauration au profit des étudiants de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans),Déduction
LF2025,111103906,irpp,,و املتكونــن مبراكــز التكويــن املهــي مــن أســاس الرضيبــة طرح,2022,0.0,True,Déduction des revenus réalisés par les contribuables au titre de la restauration au profit des étudiants de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans),Déduction
LF2025,111103906,irpp,,و املتكونــن مبراكــز التكويــن املهــي مــن أســاس الرضيبــة طرح,2021,0.0,True,Déduction des revenus réalisés par les contribuables au titre de la restauration au profit des étudiants de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans),Déduction
LF2025,111103907,irpp,,أســاس الرضيبــة عــى دخــل األخشــاص الطبيعيــن ( طرح,2023,0.0,True,Déduction partielle des revenus provenant des opérations de courtage international de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans),Déduction
LF2025,111103907,irpp,,أســاس الرضيبــة عــى دخــل األخشــاص الطبيعيــن ( طرح,2022,0.0,True,Déduction partielle des revenus provenant des opérations de courtage international de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans),Déduction
LF2025,111103907,irpp,,أســاس الرضيبــة عــى دخــل األخشــاص الطبيعيــن ( طرح,2021,0.005,True,Déduction partielle des revenus provenant des opérations de courtage international de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans),Déduction
LF2025,111103908,irpp,,امجلــايع االجمتــايع أو االقتصــادي مــن أســاس الرضيبــة طرح,2023,0.0,True,"Déduction des revenus provenant de la location des constructions verticales destinées à l'habitat collectif, social ou économique de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans)",Déduction
LF2025,111103908,irpp,,امجلــايع االجمتــايع أو االقتصــادي مــن أســاس الرضيبــة طرح,2022,0.002,True,"Déduction des revenus provenant de la location des constructions verticales destinées à l'habitat collectif, social ou économique de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans)",Déduction
LF2025,111103908,irpp,,امجلــايع االجمتــايع أو االقتصــادي مــن أســاس الرضيبــة طرح,2021,0.0,True,"Déduction des revenus provenant de la location des constructions verticales destinées à l'habitat collectif, social ou économique de l'assiette soumises à l'impôt sur le revenu des personnes physiques (10 ans)",Déduction
LF2025,111103909,irpp,,طرح,2023,28.184,True,"Déduction des sommes déposées dans "" Comptes Epargnes en Actions"" de l'assiette soumises à l'impôt sur le revenu des personnes physiques",Déduction
LF2025,111103909,irpp,,طرح,2022,36.432,True,"Déduction des sommes déposées dans "" Comptes Epargnes en Actions"" de l'assiette soumises à l'impôt sur le revenu des personnes physiques",Déduction
LF2025,111103909,irpp,,طرح,2021,33.335,True,"Déduction des sommes déposées dans "" Comptes Epargnes en Actions"" de l'assiette soumises à l'impôt sur le revenu des personnes physiques",Déduction
LF2025,111103910,irpp,,للتشــغيل مــن أســاس الرضيبــة عــى دخــل األخشــاص غير مقيّم غير مقيّم غير مقيّم طرح,2023,,False,Les dons et subventions accordées au profit du Fonds National de l'Emploi de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103910,irpp,,للتشــغيل مــن أســاس الرضيبــة عــى دخــل األخشــاص غير مقيّم غير مقيّم غير مقيّم طرح,2022,,False,Les dons et subventions accordées au profit du Fonds National de l'Emploi de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103910,irpp,,للتشــغيل مــن أســاس الرضيبــة عــى دخــل األخشــاص غير مقيّم غير مقيّم غير مقيّم طرح,2021,,False,Les dons et subventions accordées au profit du Fonds National de l'Emploi de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103911,irpp,,واإلرشــاد اجلبــايئ مــن أســاس الرضيبــة عــى دخــل طرح,2023,0.044,True,Déduction partielle des revenus provenant de l'exploitation des bureaux d'encadrement et d'assistance fiscales de l'assiette soumises à l'impôt sur le revenu des personnes physiques(3 ans),Déduction
LF2025,111103911,irpp,,واإلرشــاد اجلبــايئ مــن أســاس الرضيبــة عــى دخــل طرح,2022,0.396,True,Déduction partielle des revenus provenant de l'exploitation des bureaux d'encadrement et d'assistance fiscales de l'assiette soumises à l'impôt sur le revenu des personnes physiques(3 ans),Déduction
LF2025,111103911,irpp,,واإلرشــاد اجلبــايئ مــن أســاس الرضيبــة عــى دخــل طرح,2021,0.874,True,Déduction partielle des revenus provenant de l'exploitation des bureaux d'encadrement et d'assistance fiscales de l'assiette soumises à l'impôt sur le revenu des personnes physiques(3 ans),Déduction
LF2025,111103912,irpp,,طرح,2023,1.042,True,"Déduction des sommes déposées dans des comptes intitulés "" comptes épargne pour l'investissement "" de l'assiette soumises à l'impôt sur le revenu des personnes physiques",Déduction
LF2025,111103912,irpp,,طرح,2022,1.676,True,"Déduction des sommes déposées dans des comptes intitulés "" comptes épargne pour l'investissement "" de l'assiette soumises à l'impôt sur le revenu des personnes physiques",Déduction
LF2025,111103912,irpp,,طرح,2021,1.899,True,"Déduction des sommes déposées dans des comptes intitulés "" comptes épargne pour l'investissement "" de l'assiette soumises à l'impôt sur le revenu des personnes physiques",Déduction
LF2025,111103913,irpp,,للتوظيــف امجلــايع الــي تســتعمل موجوداهتــا يف االكتتــاب طرح,2023,0.098,True,Déduction des revenus réinvestis dans l'acquisition des parts de fonds d'amorçage et des parts des fonds communs de placement collectifs de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103913,irpp,,للتوظيــف امجلــايع الــي تســتعمل موجوداهتــا يف االكتتــاب طرح,2022,0.131,True,Déduction des revenus réinvestis dans l'acquisition des parts de fonds d'amorçage et des parts des fonds communs de placement collectifs de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103913,irpp,,للتوظيــف امجلــايع الــي تســتعمل موجوداهتــا يف االكتتــاب طرح,2021,0.085,True,Déduction des revenus réinvestis dans l'acquisition des parts de fonds d'amorçage et des parts des fonds communs de placement collectifs de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103914,irpp,,طرح,2023,0.471,True,Déduction des revenus réinvestis dans l'acquisition des entreprises en difficultés économiques dans le cadre du règlement judiciaire de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103914,irpp,,طرح,2022,0.679,True,Déduction des revenus réinvestis dans l'acquisition des entreprises en difficultés économiques dans le cadre du règlement judiciaire de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103914,irpp,,طرح,2021,0.742,True,Déduction des revenus réinvestis dans l'acquisition des entreprises en difficultés économiques dans le cadre du règlement judiciaire de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111103915,irpp,,الصغــرى و املتوســطة مــن أســاس الرضيبــة عــى دخــل طرح,2023,0.007,True,Déduction des revenus provenant de l'exploitation des activités des petits et moyens entreprises de l'assiette soumises à l'impôt sur le revenu des personnes physiques (3 ans),Déduction
LF2025,111103915,irpp,,الصغــرى و املتوســطة مــن أســاس الرضيبــة عــى دخــل طرح,2022,0.069,True,Déduction des revenus provenant de l'exploitation des activités des petits et moyens entreprises de l'assiette soumises à l'impôt sur le revenu des personnes physiques (3 ans),Déduction
LF2025,111103915,irpp,,الصغــرى و املتوســطة مــن أســاس الرضيبــة عــى دخــل طرح,2021,0.096,True,Déduction des revenus provenant de l'exploitation des activités des petits et moyens entreprises de l'assiette soumises à l'impôt sur le revenu des personnes physiques (3 ans),Déduction
LF2025,111104001,irpp,,العــايل دون االنتفــاع مبنحــة مــن أســاس الرضيبــة عــى دخــل غير مقيّم غير مقيّم غير مقيّم طرح,2023,,False,Déduction par enfant poursuivant des études supérieures sans bénéfice de bourse de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111104001,irpp,,العــايل دون االنتفــاع مبنحــة مــن أســاس الرضيبــة عــى دخــل غير مقيّم غير مقيّم غير مقيّم طرح,2022,,False,Déduction par enfant poursuivant des études supérieures sans bénéfice de bourse de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111104001,irpp,,العــايل دون االنتفــاع مبنحــة مــن أســاس الرضيبــة عــى دخــل غير مقيّم غير مقيّم غير مقيّم طرح,2021,,False,Déduction par enfant poursuivant des études supérieures sans bénéfice de bourse de l'assiette soumises à l'impôt sur le revenu des personnes physiques,Déduction
LF2025,111104002,irpp,,غير مقيّم غير مقيّم غير مقيّم طرح,2023,,False,,
LF2025,111104002,irpp,,غير مقيّم غير مقيّم غير مقيّم طرح,2022,,False,,
LF2025,111104002,irpp,,غير مقيّم غير مقيّم غير مقيّم طرح,2021,,False,,
LF2025,111106301,irpp,,التمنيــة اجلهويــة مــن أســاس الرضيبــة عــى دخــل األخشــاص طرح,2023,1.034,True,Déduction des revenus provenant des investissements directs réalisés dans les zones de développement régional de l'assiette soumises à l'impôt sur le revenu des personnes physiques (régime de 5 ans),Déduction
